"task_id","candidate_model_path","model_path","source_id","source_exp_id","method_family","memory_footprint","parameter_count","file_size","cost_proxy","utility_proxy","local_valid","risk","candidate_rank","recommended_action"
"task212","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task212.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task212.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","211","submit_full_source_except_failed_task133"
"task213","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task213.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task213.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","212","submit_full_source_except_failed_task133"
"task214","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task214.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task214.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","213","submit_full_source_except_failed_task133"
"task215","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task215.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task215.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","214","submit_full_source_except_failed_task133"
"task216","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task216.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task216.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","215","submit_full_source_except_failed_task133"
"task217","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task217.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task217.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","216","submit_full_source_except_failed_task133"
"task218","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task218.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task218.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","217","submit_full_source_except_failed_task133"
"task219","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task219.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task219.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","218","submit_full_source_except_failed_task133"
"task220","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task220.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task220.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","219","submit_full_source_except_failed_task133"
"task221","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task221.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task221.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","220","submit_full_source_except_failed_task133"
"task222","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task222.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task222.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","221","submit_full_source_except_failed_task133"
"task223","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task223.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task223.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","222","submit_full_source_except_failed_task133"
"task224","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task224.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task224.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","223","submit_full_source_except_failed_task133"
"task225","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task225.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task225.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","224","submit_full_source_except_failed_task133"
"task226","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task226.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task226.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","225","submit_full_source_except_failed_task133"
"task227","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task227.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task227.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","226","submit_full_source_except_failed_task133"
"task228","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task228.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task228.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","227","submit_full_source_except_failed_task133"
"task229","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task229.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task229.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","228","submit_full_source_except_failed_task133"
"task230","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task230.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task230.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","229","submit_full_source_except_failed_task133"
"task231","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task231.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task231.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","230","submit_full_source_except_failed_task133"
"task232","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task232.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task232.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","231","submit_full_source_except_failed_task133"
"task233","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task233.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task233.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","232","submit_full_source_except_failed_task133"
"task234","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task234.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task234.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","233","submit_full_source_except_failed_task133"
"task235","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task235.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task235.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","234","submit_full_source_except_failed_task133"
"task236","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task236.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task236.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","235","submit_full_source_except_failed_task133"
"task237","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task237.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task237.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","236","submit_full_source_except_failed_task133"
"task238","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task238.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task238.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","237","submit_full_source_except_failed_task133"
"task239","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task239.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task239.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","238","submit_full_source_except_failed_task133"
"task240","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task240.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task240.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","239","submit_full_source_except_failed_task133"
"task241","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task241.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task241.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","240","submit_full_source_except_failed_task133"
"task242","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task242.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task242.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","241","submit_full_source_except_failed_task133"
"task243","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task243.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task243.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","242","submit_full_source_except_failed_task133"
"task244","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task244.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task244.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","243","submit_full_source_except_failed_task133"
"task245","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task245.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task245.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","244","submit_full_source_except_failed_task133"
"task246","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task246.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task246.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","245","submit_full_source_except_failed_task133"
"task247","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task247.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task247.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","246","submit_full_source_except_failed_task133"
"task248","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task248.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task248.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","247","submit_full_source_except_failed_task133"
"task249","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task249.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task249.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","248","submit_full_source_except_failed_task133"
"task250","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task250.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task250.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","249","submit_full_source_except_failed_task133"
"task251","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task251.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task251.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","250","submit_full_source_except_failed_task133"
"task252","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task252.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task252.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","251","submit_full_source_except_failed_task133"
"task253","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task253.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task253.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","252","submit_full_source_except_failed_task133"
"task254","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task254.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task254.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","253","submit_full_source_except_failed_task133"
"task255","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task255.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task255.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","254","submit_full_source_except_failed_task133"
"task256","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task256.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task256.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","255","submit_full_source_except_failed_task133"
"task257","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task257.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task257.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","256","submit_full_source_except_failed_task133"
"task258","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task258.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task258.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","257","submit_full_source_except_failed_task133"
"task259","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task259.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task259.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","258","submit_full_source_except_failed_task133"
"task260","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task260.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task260.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","259","submit_full_source_except_failed_task133"
"task261","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task261.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task261.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","260","submit_full_source_except_failed_task133"
"task262","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task262.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task262.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","261","submit_full_source_except_failed_task133"
"task263","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task263.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task263.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","262","submit_full_source_except_failed_task133"
"task264","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task264.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task264.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","263","submit_full_source_except_failed_task133"
"task265","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task265.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task265.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","264","submit_full_source_except_failed_task133"
"task266","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task266.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task266.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","265","submit_full_source_except_failed_task133"
"task267","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task267.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task267.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","266","submit_full_source_except_failed_task133"
"task268","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task268.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task268.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","267","submit_full_source_except_failed_task133"
"task269","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task269.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task269.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","268","submit_full_source_except_failed_task133"
"task270","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task270.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task270.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","269","submit_full_source_except_failed_task133"
"task271","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task271.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task271.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","270","submit_full_source_except_failed_task133"
"task272","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task272.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task272.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","271","submit_full_source_except_failed_task133"
"task273","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task273.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task273.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","272","submit_full_source_except_failed_task133"
"task274","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task274.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task274.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","273","submit_full_source_except_failed_task133"
"task275","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task275.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task275.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","274","submit_full_source_except_failed_task133"
"task276","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task276.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task276.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","275","submit_full_source_except_failed_task133"
"task277","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task277.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task277.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","276","submit_full_source_except_failed_task133"
"task278","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task278.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task278.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","277","submit_full_source_except_failed_task133"
"task279","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task279.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task279.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","278","submit_full_source_except_failed_task133"
"task280","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task280.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task280.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","279","submit_full_source_except_failed_task133"
"task281","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task281.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task281.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","280","submit_full_source_except_failed_task133"
